8.399999999999999689e-01 2.107441260968978369e+01 4.480163478552043443e+01
8.499999999999999778e-01 2.134479445880153747e+01 4.511198510463628253e+01
8.599999999999999867e-01 2.155893897855798969e+01 4.553667598278268258e+01
8.699999999999999956e-01 2.174100375820938780e+01 4.603315563164129287e+01
8.800000000000000044e-01 2.194646236892447888e+01 4.645842925136844315e+01
8.900000000000000133e-01 2.230272258634656524e+01 4.667260766456763577e+01
9.000000000000000222e-01 2.247984115265134974e+01 4.722997564841482188e+01
9.100000000000000311e-01 2.281112225351913025e+01 4.753035895764968188e+01
9.200000000000000400e-01 2.301041374890385072e+01 4.793201831973261307e+01
9.300000000000000488e-01 2.329883195182419442e+01 4.831848569444426289e+01
9.400000000000000577e-01 2.351781831985872628e+01 4.876912118421988396e+01
9.500000000000000666e-01 2.378532865840960397e+01 4.902519785080868076e+01
9.599999999999999645e-01 2.400052500103604913e+01 4.951842756222080766e+01
9.699999999999999734e-01 2.433929352469530016e+01 4.983796357367587149e+01
9.799999999999999822e-01 2.450634560463518952e+01 5.030288421190657289e+01
9.899999999999999911e-01 2.477009946817224062e+01 5.074017230424436775e+01
1.000000000000000000e+00 2.509415753485281897e+01 5.105124932290129891e+01
1.010000000000000009e+00 2.518261204694288580e+01 5.145776564541268527e+01
1.020000000000000018e+00 2.543647575007572215e+01 5.184687318191826222e+01
1.030000000000000027e+00 2.579846983540790717e+01 5.217330361991506038e+01
1.040000000000000036e+00 2.594134382974429798e+01 5.267530296428503078e+01
1.050000000000000044e+00 2.634718105928247311e+01 5.307103211104607965e+01
1.060000000000000053e+00 2.647931905096201888e+01 5.340633556918109548e+01
1.070000000000000062e+00 2.671262725942797189e+01 5.375999837406785531e+01
1.080000000000000071e+00 2.709614710132402848e+01 5.411787711359197317e+01
1.090000000000000080e+00 2.732402573957173075e+01 5.449383499509444562e+01
1.100000000000000089e+00 2.759337794802133814e+01 5.499443903727145511e+01
1.110000000000000098e+00 2.779530223291378022e+01 5.536290566217279974e+01
1.120000000000000107e+00 2.795693871574727396e+01 5.567183953748909175e+01
1.130000000000000115e+00 2.834550324765496399e+01 5.597841378733723161e+01
1.140000000000000124e+00 2.848659983145244112e+01 5.629774742221755446e+01
1.150000000000000133e+00 2.879012281978982912e+01 5.676666438459201203e+01
1.159999999999999920e+00 2.904736259838869472e+01 5.719534239969767953e+01
1.169999999999999929e+00 2.924224949534546525e+01 5.765249557311180695e+01
1.179999999999999938e+00 2.953070396851731161e+01 5.793001601282899315e+01
1.189999999999999947e+00 2.979611033357833350e+01 5.836752729799112416e+01
1.199999999999999956e+00 3.001882127655778731e+01 5.878668327514873226e+01
1.209999999999999964e+00 3.019502996047079790e+01 5.910673874480134060e+01
1.219999999999999973e+00 3.051491190871031023e+01 5.947152723741130842e+01
1.229999999999999982e+00 3.081631929483435783e+01 5.979109915703104150e+01
1.239999999999999991e+00 3.096527160701343817e+01 6.017385126922496852e+01
1.250000000000000000e+00 3.124251827298362372e+01 6.063176771824820577e+01
1.260000000000000009e+00 3.147824232241393005e+01 6.097745506175959207e+01
1.270000000000000018e+00 3.184246318642397711e+01 6.136971470619452163e+01
1.280000000000000027e+00 3.203361473785062685e+01 6.173686195641926133e+01
1.290000000000000036e+00 3.227037309181206126e+01 6.214762074656422897e+01
1.300000000000000044e+00 3.246150419627774397e+01 6.244991687541703840e+01
1.310000000000000053e+00 3.277696245956460075e+01 6.284665991570157928e+01
1.320000000000000062e+00 3.296628336696714712e+01 6.333208576120460975e+01
1.330000000000000071e+00 3.325159152791373174e+01 6.357067504474588304e+01
1.340000000000000080e+00 3.346820769608107327e+01 6.396952328201738425e+01
1.350000000000000089e+00 3.378382166474733594e+01 6.432662042035067884e+01
1.360000000000000098e+00 3.402882954083076328e+01 6.475036652546218363e+01
1.370000000000000107e+00 3.423958506222111708e+01 6.515083477535615941e+01
1.380000000000000115e+00 3.451980033563310002e+01 6.544594228019697368e+01
1.390000000000000124e+00 3.469534692456348779e+01 6.581996984596325717e+01
1.400000000000000133e+00 3.492543712036473380e+01 6.619782918464555621e+01
1.409999999999999920e+00 3.527196958506323199e+01 6.660805765597666550e+01
1.419999999999999929e+00 3.550833367476863600e+01 6.691393390356962811e+01
1.429999999999999938e+00 3.578175157184461597e+01 6.730099337228878653e+01
1.439999999999999947e+00 3.611915723874320605e+01 6.756961937890392278e+01
1.449999999999999956e+00 3.629722397434952796e+01 6.798712952389705322e+01
1.459999999999999964e+00 3.645435888872779628e+01 6.841813228846305606e+01
1.469999999999999973e+00 3.680585081440479911e+01 6.883573538681639548e+01
1.479999999999999982e+00 3.693420462947442928e+01 6.917223366921355421e+01
1.489999999999999991e+00 3.722692076975927478e+01 6.946872915910732615e+01
1.500000000000000000e+00 3.749658791973378413e+01 6.981939247342650390e+01
1.510000000000000009e+00 3.783566713608248477e+01 7.026342699037002149e+01
1.520000000000000018e+00 3.796276225889759104e+01 7.053689050550468664e+01
1.530000000000000027e+00 3.820867807306706254e+01 7.103721473044539891e+01
1.540000000000000036e+00 3.849507737377874150e+01 7.135105090098429059e+01
1.550000000000000044e+00 3.871682608568190886e+01 7.163097778533229132e+01
1.560000000000000053e+00 3.905633179610534000e+01 7.202608380224411633e+01
1.570000000000000062e+00 3.919600342458184628e+01 7.240075363111688489e+01
1.580000000000000071e+00 3.944262656737945605e+01 7.276044727345947649e+01
1.590000000000000080e+00 3.972810899776279570e+01 7.308629795045179378e+01
1.600000000000000089e+00 3.997509837746540029e+01 7.347829917665565347e+01
1.610000000000000098e+00 4.034647660269086344e+01 7.384859992684027929e+01
1.620000000000000107e+00 4.054747104034630212e+01 7.420759341875901782e+01
1.630000000000000115e+00 4.075437756206927276e+01 7.465944323967842422e+01
1.640000000000000124e+00 4.093872822405850798e+01 7.496772450046533720e+01
1.650000000000000133e+00 4.129221814882009056e+01 7.527180795134431435e+01
1.660000000000000142e+00 4.144998923263053570e+01 7.566327743381070547e+01
1.669999999999999929e+00 4.167276144516112879e+01 7.599411836113505103e+01
1.679999999999999938e+00 4.205940148961762048e+01 7.638073358494226284e+01
1.689999999999999947e+00 4.226584713059625642e+01 7.679669707744211848e+01
1.699999999999999956e+00 4.254604294118905727e+01 7.712227286070789489e+01
1.709999999999999964e+00 4.276593638264716191e+01 7.758022708264591927e+01
1.719999999999999973e+00 4.304284153059514750e+01 7.784058109675008552e+01
1.729999999999999982e+00 4.321744872033500684e+01 7.813149270185508044e+01
1.739999999999999991e+00 4.344828785791079184e+01 7.857259716578688824e+01
1.750000000000000000e+00 4.378407972591409703e+01 7.894059439199550354e+01
1.760000000000000009e+00 4.395982951679132356e+01 7.929534388260279343e+01
1.770000000000000018e+00 4.421552251111250342e+01 7.953951118727107428e+01
1.780000000000000027e+00 4.447722337482414900e+01 7.993997906608929327e+01
1.790000000000000036e+00 4.475087395795126355e+01 8.035663923654867347e+01
1.800000000000000044e+00 4.498230030443733796e+01 8.056804989265577888e+01
1.810000000000000053e+00 4.518125243532911384e+01 8.097910320444060517e+01
1.820000000000000062e+00 4.546781907985837279e+01 8.128406486011256504e+01
1.830000000000000071e+00 4.563882984238879459e+01 8.165967093478128902e+01
1.840000000000000080e+00 4.603126157255137230e+01 8.200611429053117263e+01
1.850000000000000089e+00 4.616989711721967637e+01 8.246925334168774668e+01
1.860000000000000098e+00 4.644478083302859517e+01 8.274453565020736789e+01
1.870000000000000107e+00 4.675260825396306075e+01 8.306218247477792715e+01
1.880000000000000115e+00 4.696302185018044639e+01 8.340220766916800699e+01
1.890000000000000124e+00 4.732715072977035220e+01 8.380925901587302462e+01
1.900000000000000133e+00 4.743535715451384505e+01 8.414935657815463799e+01
1.910000000000000142e+00 4.776335254346747661e+01 8.456440478014755513e+01
1.919999999999999929e+00 4.799803585908863823e+01 8.486903959809896492e+01
1.929999999999999938e+00 4.819159532511295652e+01 8.511883657629508093e+01
1.939999999999999947e+00 4.852616383302660097e+01 8.550491513171097324e+01
1.949999999999999956e+00 4.874142268343889839e+01 8.593535549458633227e+01
1.959999999999999964e+00 4.903858952756069556e+01 8.619583543598992037e+01
1.969999999999999973e+00 4.929117520769820260e+01 8.665820588151338200e+01
1.979999999999999982e+00 4.960816179746404941e+01 8.686070050309319868e+01
1.989999999999999991e+00 4.981682639747183572e+01 8.728793334420367955e+01
2.000000000000000000e+00 4.998154090810289318e+01 8.755947960077392622e+01
2.010000000000000231e+00 5.023803104112122497e+01 8.791984832368876823e+01
2.020000000000000018e+00 5.055498297979436728e+01 8.834259486463986377e+01
2.030000000000000249e+00 5.078276318653615107e+01 8.862320012597861307e+01
2.040000000000000036e+00 5.103200657630489445e+01 8.901166379826844377e+01
2.049999999999999822e+00 5.116915219778446300e+01 8.933564341765070083e+01
2.060000000000000053e+00 5.149878369378006937e+01 8.969020987397529154e+01
2.069999999999999840e+00 5.171309845453973253e+01 8.994819488113510886e+01
2.080000000000000071e+00 5.201399622995217698e+01 9.032116327367141650e+01
2.089999999999999858e+00 5.224509248051786869e+01 9.069264232637887346e+01
2.100000000000000089e+00 5.254550894540464157e+01 9.096771375373137403e+01
2.109999999999999876e+00 5.276586091075957796e+01 9.142993010141988464e+01
2.120000000000000107e+00 5.303931639810546272e+01 9.164743139904274472e+01
2.129999999999999893e+00 5.322667904516321613e+01 9.200868032419580800e+01
2.140000000000000124e+00 5.345277768720411160e+01 9.231029025169522129e+01
2.149999999999999911e+00 5.372949751533988660e+01 9.258994050356521655e+01
2.160000000000000142e+00 5.399914897930695190e+01 9.312298953484811648e+01
2.169999999999999929e+00 5.426895758677776627e+01 9.335851436376644585e+01
2.180000000000000160e+00 5.461296544753456317e+01 9.368147327058304086e+01
2.189999999999999947e+00 5.474788714241698528e+01 9.402862096131248393e+01
2.200000000000000178e+00 5.495220274997538468e+01 9.444378761489808483e+01
2.209999999999999964e+00 5.523270091121504777e+01 9.465832678777724141e+01
2.220000000000000195e+00 5.547682020126771363e+01 9.507389821336094826e+01
2.229999999999999982e+00 5.577407407368868775e+01 9.535161810953742645e+01
2.240000000000000213e+00 5.592296014927779169e+01 9.567541168108022021e+01
2.250000000000000000e+00 5.625316309971002937e+01 9.606558583637536231e+01
2.260000000000000231e+00 5.650782532689829196e+01 9.641818265632869611e+01
2.270000000000000018e+00 5.676160905181002647e+01 9.667416318201978243e+01
2.280000000000000249e+00 5.697013419655175426e+01 9.699205357344227707e+01
2.290000000000000036e+00 5.723810391351321414e+01 9.730222894595210903e+01
2.300000000000000266e+00 5.742879695455089717e+01 9.774559662354687362e+01
2.310000000000000053e+00 5.772533400583190399e+01 9.799094633736235949e+01
2.319999999999999840e+00 5.797285692619917796e+01 9.825609030263110810e+01
2.330000000000000071e+00 5.827080250231309577e+01 9.874743214780690437e+01
2.339999999999999858e+00 5.844219087840891547e+01 9.893637926768167290e+01
2.350000000000000089e+00 5.878905990508552293e+01 9.937133297123450859e+01
2.359999999999999876e+00 5.907472422722458560e+01 9.966856907889713568e+01
2.370000000000000107e+00 5.914650074874934660e+01 1.000003811200667485e+02
2.379999999999999893e+00 5.952131293653891930e+01 1.002829042865826210e+02
2.390000000000000124e+00 5.978384540175153461e+01 1.006560903252516397e+02
2.399999999999999911e+00 5.996812814872239983e+01 1.008796594594884226e+02
2.410000000000000142e+00 6.023013640928358114e+01 1.013172380434618560e+02
2.419999999999999929e+00 6.049335597112066409e+01 1.016900243599936857e+02
2.430000000000000160e+00 6.073511045602993619e+01 1.019802629196806265e+02
2.439999999999999947e+00 6.098454935154765622e+01 1.021585222574321676e+02
2.450000000000000178e+00 6.116619980968351911e+01 1.025332765134800894e+02
2.459999999999999964e+00 6.155761657823916977e+01 1.028956349193872057e+02
2.470000000000000195e+00 6.180398092960186318e+01 1.032514592326251801e+02
2.479999999999999982e+00 6.195933178703980104e+01 1.035434174355873864e+02
2.490000000000000213e+00 6.217667878360989420e+01 1.038452770518070878e+02
2.500000000000000000e+00 6.252605324382265195e+01 1.042204404884394364e+02
2.510000000000000231e+00 6.272121060150936955e+01 1.045691707632583132e+02
2.520000000000000018e+00 6.300709765816606023e+01 1.048191861764799455e+02
2.530000000000000249e+00 6.323403357914276768e+01 1.051866350721007706e+02
2.540000000000000036e+00 6.353457693755353120e+01 1.053401737433642325e+02
2.550000000000000266e+00 6.378473745718282117e+01 1.057407385132104878e+02
2.560000000000000053e+00 6.396372013107683330e+01 1.060895887375552462e+02
2.569999999999999840e+00 6.418083180223025863e+01 1.063988110752626142e+02
2.580000000000000071e+00 6.442085308013325573e+01 1.067570169990628131e+02
2.589999999999999858e+00 6.478051896895537709e+01 1.071077523174597133e+02
2.600000000000000089e+00 6.494055703711080696e+01 1.073986359432784496e+02
2.609999999999999876e+00 6.522465918228508031e+01 1.076579789202814794e+02
2.620000000000000107e+00 6.547018429807748419e+01 1.079282894912362565e+02
2.629999999999999893e+00 6.574737163518653915e+01 1.083471638036826334e+02
2.640000000000000124e+00 6.590318600970771001e+01 1.085418444625623948e+02
2.649999999999999911e+00 6.625943892983970329e+01 1.089803928656084366e+02
2.660000000000000142e+00 6.652619455119173608e+01 1.092518562492238345e+02
2.669999999999999929e+00 6.675442110435224663e+01 1.095155746558256311e+02
2.680000000000000160e+00 6.698445569141510703e+01 1.099013669727381313e+02
2.689999999999999947e+00 6.725487000831344631e+01 1.101990480038740543e+02
2.700000000000000178e+00 6.751995231728203350e+01 1.105090996462534036e+02
2.709999999999999964e+00 6.761137036217867546e+01 1.108180060479650564e+02
2.720000000000000195e+00 6.809779561541256498e+01 1.111540311201049605e+02
2.729999999999999982e+00 6.826950466613440938e+01 1.114896643176737854e+02
2.740000000000000213e+00 6.846737957088068072e+01 1.117782110783922889e+02
2.750000000000000000e+00 6.873045233124062747e+01 1.121134746798514215e+02
2.760000000000000231e+00 6.902468708886749482e+01 1.123696987363101414e+02
2.770000000000000018e+00 6.924419480304830188e+01 1.127614163903563451e+02
2.780000000000000249e+00 6.939846577661094784e+01 1.130171866171434658e+02
2.790000000000000036e+00 6.985322464306797485e+01 1.132691341264450529e+02
2.800000000000000266e+00 6.999447296713840672e+01 1.135488617769846940e+02
2.810000000000000053e+00 7.030100863558580215e+01 1.139206340719003236e+02
2.819999999999999840e+00 7.046539750761078835e+01 1.141513558574597056e+02
2.830000000000000071e+00 7.082681885271232147e+01 1.144739008371202260e+02
2.839999999999999858e+00 7.101431718444462149e+01 1.148399616914089592e+02
2.850000000000000089e+00 7.128044219172380735e+01 1.151026006669684136e+02
2.859999999999999876e+00 7.144773733169266450e+01 1.153908669291633800e+02
2.870000000000000107e+00 7.181055726448416010e+01 1.157398966907625351e+02
2.879999999999999893e+00 7.203449090822675771e+01 1.160488920399143353e+02
2.890000000000000124e+00 7.231509231147828132e+01 1.163381541455904511e+02
2.899999999999999911e+00 7.246859562201792926e+01 1.166323062027906445e+02
2.910000000000000142e+00 7.272594864407699333e+01 1.169962033870714464e+02
2.919999999999999929e+00 7.311519583488420437e+01 1.172724303200923828e+02
2.930000000000000160e+00 7.319699920886395716e+01 1.175455253488105143e+02
2.939999999999999947e+00 7.349320251496610013e+01 1.179808504529882356e+02
2.950000000000000178e+00 7.380684456813015970e+01 1.181678136450511261e+02
2.959999999999999964e+00 7.400488624838575902e+01 1.185147600167807695e+02
2.970000000000000195e+00 7.427914768398768786e+01 1.187296984118325582e+02
2.979999999999999982e+00 7.448002754853686724e+01 1.189887381165209632e+02
2.990000000000000213e+00 7.476850279439240410e+01 1.193159850399914035e+02
3.000000000000000000e+00 7.493467365741325636e+01 1.196404100784958899e+02
3.010000000000000231e+00 7.533290653398093184e+01 1.199267678590715320e+02
3.020000000000000018e+00 7.549409179774359302e+01 1.203157552805663641e+02
3.030000000000000249e+00 7.571599108980018400e+01 1.205398216172376493e+02
3.040000000000000036e+00 7.603331915410161912e+01 1.208653348191067209e+02
3.050000000000000266e+00 7.622696401063059568e+01 1.211359250193252564e+02
3.060000000000000053e+00 7.643328707642989173e+01 1.214121090623824557e+02
3.070000000000000284e+00 7.668266412471015769e+01 1.217307742815840186e+02
3.080000000000000071e+00 7.703468865763453266e+01 1.221092147562920900e+02
3.089999999999999858e+00 7.724202132809270438e+01 1.222793024551089331e+02
3.100000000000000089e+00 7.749331492201660865e+01 1.226497871091159624e+02
3.109999999999999876e+00 7.780388719029882338e+01 1.228534249258989064e+02
3.120000000000000107e+00 7.794365870956218600e+01 1.231745816682589663e+02
3.129999999999999893e+00 7.821346611235676960e+01 1.234901298525623758e+02
3.140000000000000124e+00 7.848075600954096842e+01 1.237982071486432289e+02
3.149999999999999911e+00 7.875471757946586138e+01 1.241475325274477797e+02
3.160000000000000142e+00 7.899789142743550485e+01 1.243619096658680689e+02
3.169999999999999929e+00 7.923565564038051434e+01 1.246128207195067006e+02
3.180000000000000160e+00 7.949691867989524496e+01 1.249776413003782807e+02
3.189999999999999947e+00 7.974463473618547482e+01 1.252166184131721707e+02
3.200000000000000178e+00 7.996401978057244264e+01 1.255359986840567785e+02
3.209999999999999964e+00 8.020935035057232199e+01 1.258070411854255184e+02
3.220000000000000195e+00 8.051372581788622540e+01 1.260040171667302644e+02
3.229999999999999982e+00 8.070545424585024818e+01 1.264144926704665295e+02
3.240000000000000213e+00 8.094213223704048232e+01 1.267056838134201229e+02
3.250000000000000000e+00 8.123438538744373716e+01 1.270098333533867105e+02
3.260000000000000231e+00 8.149211664919184273e+01 1.273400639549865190e+02
3.270000000000000018e+00 8.186283617486493824e+01 1.274763733300825521e+02
3.280000000000000249e+00 8.196476498620721429e+01 1.278475915928620168e+02
3.290000000000000036e+00 8.229716303624850582e+01 1.281274186723721868e+02
3.300000000000000266e+00 8.253735941671025955e+01 1.283707375247919913e+02
3.310000000000000053e+00 8.269055275223983870e+01 1.286958346381470619e+02
3.320000000000000284e+00 8.303866264887015802e+01 1.289847993759724432e+02
3.330000000000000071e+00 8.319080596799035732e+01 1.291822705386101688e+02
3.339999999999999858e+00 8.336704138810017639e+01 1.295384535700650588e+02
3.350000000000000089e+00 8.378031597621799165e+01 1.297627309185932347e+02
3.359999999999999876e+00 8.391220547082812686e+01 1.300580750107891674e+02
3.370000000000000107e+00 8.427254672309032912e+01 1.302835182969184871e+02
3.379999999999999893e+00 8.446579945511317078e+01 1.306297251932949735e+02
3.390000000000000124e+00 8.483297753980951939e+01 1.309239024078886757e+02
3.399999999999999911e+00 8.505342546996583053e+01 1.312418114867193992e+02
3.410000000000000142e+00 8.522733070980746106e+01 1.314941513415803342e+02
3.419999999999999929e+00 8.546560811944858926e+01 1.316963296395990142e+02
3.430000000000000160e+00 8.568929612984531730e+01 1.320954391518754392e+02
3.439999999999999947e+00 8.597795386838539855e+01 1.323248401197459430e+02
3.450000000000000178e+00 8.623598222524080370e+01 1.326331756823371393e+02
3.459999999999999964e+00 8.648176532278044704e+01 1.329345916606308720e+02
3.470000000000000195e+00 8.675783519276365041e+01 1.332345127940485554e+02
3.479999999999999982e+00 8.702892607488647059e+01 1.335380816079605779e+02
3.490000000000000213e+00 8.726748272284969232e+01 1.337125960224509527e+02
3.500000000000000000e+00 8.746179280380471255e+01 1.340075018845814441e+02
3.510000000000000231e+00 8.767811042630995644e+01 1.342133153096281433e+02
3.520000000000000018e+00 8.806822659240515350e+01 1.345951510745629491e+02
3.530000000000000249e+00 8.821552754077252700e+01 1.347572143957248443e+02
3.540000000000000036e+00 8.846738532000327382e+01 1.350001338854141295e+02
3.550000000000000266e+00 8.872394053438497963e+01 1.354054034720048776e+02
3.560000000000000053e+00 8.890784652249219278e+01 1.356108370473826596e+02
3.570000000000000284e+00 8.922610129979800320e+01 1.359483899395894184e+02
3.580000000000000071e+00 8.947601720929962710e+01 1.362020510098818420e+02
3.589999999999999858e+00 8.978101791491720007e+01 1.363718348467555472e+02
3.600000000000000089e+00 9.003492285745539903e+01 1.365885887129828404e+02
3.609999999999999876e+00 9.025018854445434613e+01 1.369405302957365222e+02
3.620000000000000107e+00 9.054659241870574249e+01 1.372665226593324519e+02
3.629999999999999893e+00 9.076699824919009529e+01 1.374744969701408763e+02
3.640000000000000124e+00 9.099921589441990477e+01 1.377723854163003807e+02
3.649999999999999911e+00 9.125804640841494120e+01 1.380010641541301766e+02
3.660000000000000142e+00 9.149046732532096371e+01 1.383510427905420954e+02
3.669999999999999929e+00 9.173025752429835222e+01 1.386151778907963035e+02
3.680000000000000160e+00 9.198661332315532491e+01 1.388542046651343185e+02
3.689999999999999947e+00 9.219359943342652741e+01 1.392153152632946274e+02
3.700000000000000178e+00 9.251402208526585014e+01 1.394870854514871041e+02
3.709999999999999964e+00 9.270034381945355051e+01 1.397067507621401887e+02
3.720000000000000195e+00 9.304208156320370904e+01 1.398543365448322504e+02
3.729999999999999982e+00 9.323752707099198744e+01 1.401544782984375388e+02
3.740000000000000213e+00 9.350247474908253764e+01 1.404950070242441882e+02
3.750000000000000000e+00 9.377469183881407844e+01 1.407077103305700234e+02
3.760000000000000231e+00 9.403216572325317202e+01 1.409788213398888388e+02
3.770000000000000018e+00 9.417146882956835441e+01 1.413117119830960746e+02
3.780000000000000249e+00 9.448965481619183038e+01 1.415554450563535340e+02
3.790000000000000036e+00 9.479400894560406243e+01 1.418582967388418012e+02
3.800000000000000266e+00 9.491509470902840917e+01 1.420333662542110176e+02
3.810000000000000053e+00 9.526936402376978208e+01 1.423853756919579041e+02
3.820000000000000284e+00 9.538722178852991362e+01 1.425502455604735701e+02
3.830000000000000071e+00 9.569887465781825142e+01 1.429138143992269079e+02
3.839999999999999858e+00 9.600193152759203485e+01 1.431045692587930205e+02
3.850000000000000089e+00 9.616716424488393500e+01 1.433162397411489337e+02
3.859999999999999876e+00 9.645072446311581871e+01 1.435372419550139682e+02
3.870000000000000107e+00 9.667640824962684576e+01 1.438628170165457902e+02
